Temp,AXA.4.2,AXA.4.1,AA.3.1,AA.5.2,AA.5.1,AA.7.1,AA.7.3,AA.7.2,AA.1.1,AA.5.3,AA.1.2,AXA.2.1,AA.1.3,AA.4.1,AXA.5.1,AXA.2.3,AA.2.1,AA.4.2,AA.3.3,AA.6.1,AXA.3.1,AA.3.2,AXA.4.3,AXA.1.1,AA.2.2,AXA.1.2,AXA.3.2,AXA.5.2,AA.6.3,AA.4.3,AA.2.3,AXA.1.3,AXA.3.3,AXA.5.3,AXA.6.1,AXA.6.2,AXA.6.3,AXA.7.1,AXA.7.2,AXA.7.3,Av.6.1,Av.4.2,Av.1.2,Av.6.3,Av.3.1,Av.2.1,Av.4.1,Av.6.2,Av.7.2,Av.4.3,Av.5.1,Ad.2.1,Av.1.1,Ad.7.1,Ad.3.2,Av.1.3,Ad.7.3,Ad.1.1,Av.7.1,Ad.3.1,Ad.7.2,Av.7.3,Ad.3.3,Ad.5.1,Av.5.2,Av.3.2,Av.2.2,Ad.2.2,Ad.1.2,Ad.5.2,Ad.5.3,Ad.4.3,Ad.1.3,Ad.4.2,Ad.2.3,Ad.4.1,Av.2.3,Ad.6.3,Av.3.3,Ad.6.2,Av.5.3,Ad.6.1,Aas.2.2,Aas.4.1,Am.2.1,Am.4.2,Aas.2.1,Am.1.1,Aas.4.2,Am.1.2,Am.4.1,Am.1.3,Am.2.2,Am.6.1,Am.6.3,Am.5.1,Aas.3.1,Aas.2.3,Aas.4.3,Aas.1.1,Am.4.3,Am.3.1,Aas.5.1,Am.2.3,Am.7.1,Am.3.2,Am.5.2,Aas.1.2,Aas.3.2,Aas.5.2,Aas.5.3,AasZ.7.3,Aas.6.1,Am.3.3,Aas.6.2,Am.5.3,Aas.6.3,Aas.1.3,AasZ.7.1,Aas.3.3,AasZ.7.2,AasZ.8.1,AasZ.8.2,AasZ.8.3,Ap.3.2,Av.8.2,Av.10.1,Ap.1.2,Ap.3.1,Av.8.1,Apl.1.2,Av.10.2,Av.12.1,Av.8.3,Av.12.2,Ap.1.1,Ap.1.3,Av.11.1,As.1.1,Ap.3.3,Av.13.1,Av.9.2,Av.12.3,Av.9.1,Ap.4.1,Av.10.3,Apl.1.3,Ap.2.1,Av.11.2,Av.11.3,Av.9.3,As.2.1,As.2.2,Av.13.2,Ap.2.2,Ap.4.2,As.1.3,Ac.1.3,Ap.4.3,Ac.1.2,Av.13.3,Ades.1.2,Ap.2.3,Ac.1.1,Ades.1.3
52.21,243.484,180.353,173.283,367.431,196.396,189.468,286.701,217.41,389.609,335.974,230.074,211.14,379.419,364.453,222.5,397.068,439.862,379.427,241.624,276.819,364.256,365.65,243.408,450.795,262.991,441.197,271.906,213.155,282.862,261.921,257.211,348.406,576.803,290.589,284.982,336.673,215.339,242.916,227.945,235.945,149.747,202.513,203.872,220.491,363.393,336.547,260.267,177.868,220.983,314.632,244.59,358.462,183.212,149.144,134.282,251.257,213.327,381.966,201.748,160.959,114.991,252.276,240.795,200.726,137.188,307.94,228.135,315.957,299.521,246.411,251.077,208.85,238.94,213.465,286.906,142.813,263.914,184.877,252.701,219.524,214.163,191.679,232.04,74.231,197.826,232.248,137.692,152.582,152.624,166.281,239.903,127.101,173.658,147.083,205.111,258.348,210.821,190.074,193.978,252.915,244.18,266.222,47.068,213.206,254.103,282.795,252.748,218.402,347.829,196.943,218.295,150.915,105.686,24.681,142.355,268.368,214.159,239.336,245.727,165.102,164.164,153.446,208.087,115.385,193.796,167.566,152.854,244.256,175.353,162.532,134.338,211.316,144.427,193.224,89.456,155.46,269.111,106.226,204.224,179.134,231.8,228.598,248.896,283.828,234.819,256.744,192.568,225.983,226.315,188.2,216.132,182.839,202.087,225.062,283,297.128,210.054,172.51,195.8,187.632,199.8,172.423,305.838,175.095,156.15
52.21,251.526,185.4,166.817,364.491,195.271,190.924,290.41,223.103,383.496,344.427,237.481,214.677,379.265,373.085,224.362,400.612,437.966,387.846,238.547,281.707,365.812,365.35,242.551,451.615,262.402,446.547,276.077,217.65,287.31,266.088,253.772,338.129,587.017,293.804,292.558,338.885,225.862,252.779,234.44,233.955,151.161,203.838,206.16,215.939,363.932,329.718,259.034,181.544,227.316,322.026,242.291,362.821,178.95,154.788,134.308,250.248,215.164,378.009,195.405,155.143,117.616,253.767,247.06,200.906,142.077,306.188,222.883,309.573,306.624,245.143,254.889,219.963,235.376,221.518,283.197,142.15,257.897,180.698,261.803,222.59,223.894,196.752,237.455,83.75,192.706,227.558,146.769,157.018,157.14,155.016,239.735,134.71,167.072,152.125,203.624,249.017,208.444,189.417,189.573,246.214,242.793,258.214,43.436,209.364,257.829,284.974,248.054,219.178,352.778,208.368,218.705,147.368,100.729,26.862,144.318,265.179,212.925,239.069,248.06,164.316,163.466,150.75,204.991,110.212,197.699,161.354,159.709,247.103,169.435,171.369,131.338,202.752,148.866,199.655,91.281,150.15,269.462,111.839,210.053,194.639,236.038,222.034,249.104,282.112,232.164,256.034,187.58,217.855,219.216,183.438,213.684,183.602,196.202,228.23,287.889,302.504,199.893,167.163,195.835,187.518,194.96,165.731,315.111,176.44,157.683
52.21,249.726,178.647,169.15,359.888,188.479,184.506,294.145,226.026,386.322,342.667,236.944,216.839,382.162,364.949,223.69,405.087,430.267,382.872,243.957,289.043,366.897,368.06,241.765,453.573,270.573,435.974,269.026,211.233,283.474,261.404,257.158,347.97,590.385,297.518,279.115,339.558,225.294,245.495,237.101,236.818,151.069,197.231,204.585,213.246,364.35,340.316,252.336,178.149,229.761,313.521,243.385,367.359,177.938,156.365,137.487,259.266,213.927,389.632,197.712,159.418,114.616,256.612,252.752,204.104,143.718,314.009,224.775,316.65,305.949,251.705,252.325,210.636,237.598,216.447,296.12,143.178,263.724,189.274,252.556,222.276,214.356,197.156,241.188,79.25,189.697,241.009,144.429,154.682,160.86,171.562,234.381,139.145,174.775,143.271,203.727,255.774,214.897,187.12,188.73,251.103,240.838,264.402,43.957,206.009,259.547,286.513,252.676,216.673,350.179,207.142,218.554,151.311,99.829,25.078,146.064,265.846,208.748,235.034,252.188,170.949,169.897,153.75,210.339,116,198.416,171.487,153.553,238.103,170.282,171.874,138.031,204.248,142.659,197.759,88.807,151.79,265.727,112.371,200.526,194.32,229.637,216.026,250.487,273.586,236.802,258.026,189.802,223.615,224.577,198.114,214.167,189.86,194.038,228.496,279.248,294.897,208.866,165.347,192.704,187.535,192.88,168.282,307.906,177.345,150.167
52.21,246.347,189.565,174.867,365.405,194.104,187.392,291.359,211.897,388.713,345.974,232.519,208.011,391.761,369.607,223.534,406.35,442.336,382.701,249.949,284.129,367.624,370.06,249.816,459.41,265.692,441.59,274.692,211.767,283.672,267.298,264.535,349.762,593.145,296.205,282.496,341.142,226.862,250.768,230.789,235.764,152.931,200.94,212.819,220.044,367.872,337.803,265.595,173.851,232.974,313.812,241.162,364.897,184.363,149.606,136.675,253.945,217.909,387.761,206.351,156.337,113.732,255.284,241.282,209.557,143.53,304.855,230.838,319.778,305.53,241.107,248.538,214.654,235.632,213.561,290.889,143.514,258.276,184.17,260.59,225.8,224.587,191.257,239.644,80.231,186,237.389,153.901,156.427,157.323,152.625,237.699,129.246,170.423,150.042,207.41,252.861,215.205,194.815,199.067,256.051,239.586,267.573,39.983,207.112,260.12,280.205,245.189,223.692,354.675,206.528,216.571,150.708,107.871,20.534,148.1,271.761,207.888,240.078,251.949,174.429,170.75,152.087,203.757,111.192,204.363,166.584,155.66,248.308,174.647,172.468,137.723,204.222,141.622,201.586,89.439,150.72,275.342,115.274,207.118,191.371,241.462,211.444,243.226,292.957,240.931,264.581,189.074,220.393,225.793,185.505,218.167,182.742,197.654,236.796,288.47,308.487,212.554,163.653,194.8,182.675,191.533,171.077,316.983,176.595,159.067
52.44,252.053,182.2,166.933,382.017,202.896,189.405,296.231,230.026,403.504,352.077,238.361,212.968,387.308,378.256,219.914,411.505,447.397,388.547,245.94,282.828,374.932,373.692,254.163,464.761,271.444,454.154,271.718,212.272,290.414,265.395,257.781,355.772,587.991,296.92,298.301,350,222.872,248.926,230.725,238.064,151.414,202.385,199.915,217.368,367.667,337.769,259.724,184.228,238.761,313.675,248.94,361.573,187.913,151.74,141.487,256.202,215.736,393.308,204.072,162.949,119.946,251.75,245.607,207.057,142.436,302.402,232.622,318.735,307.342,253.92,261.427,223.579,242.291,221.193,292.308,147.121,260.517,186.613,254.573,214.181,227.663,199.395,240.347,80.538,195.211,234.46,144.934,149.745,161.828,155.875,248.673,127.159,165.595,148.906,209.137,256.887,218.051,189.778,195.371,254.197,252.586,263.265,50.128,210.411,249.701,289.171,243.09,220.598,360.487,200.708,216.107,154.547,107.857,21.397,145.073,266.684,225.953,246.25,256.043,170.704,166.224,150.522,206.774,118.923,197.204,183.628,157.078,244.291,171.565,170.306,132.4,203.299,144.293,204.164,85.316,144.34,266.897,106.258,213.474,191.804,243.663,224.615,259.174,284.517,239.845,256.368,194.383,223.368,227.793,196.048,215.246,189.312,203.087,237.496,293.94,298.017,209.464,167.796,193.513,186.14,199.067,171.513,310.607,173.393,148.483
52.44,253.811,183.753,170.217,375.491,205.583,193.139,300.41,231.449,393.313,349.547,236.991,214.441,380.692,375.991,222.06,406.66,446.319,387.889,250.376,278.664,366.453,370.761,258.612,466.538,275.889,459.615,269.889,210.689,295.888,254.412,252.956,360.01,592.017,300.259,284.867,341.531,219.991,244.147,229.422,230.427,146.23,196.94,206.66,216.035,364.231,343.581,251.56,182.351,230.59,314.684,244.316,356.53,177.25,150.308,140.282,258.028,222.927,398.786,194.685,157.592,114.67,247.44,244.325,196.236,143.915,305.299,229.523,312.718,307.983,242.339,248.692,215.075,237.299,219.579,284.487,141.467,261.345,184.726,254.889,213.371,216.029,203.083,247.426,78.865,193.578,235.894,138.626,155.264,159.269,163.141,244.796,127.696,171.613,148.75,212.35,251.017,212.983,189.944,188.011,250.991,245.982,267.752,40.342,214.355,254.299,288.915,252.396,222.299,366.094,211.236,225.179,147.434,104.914,20.19,139.027,271.256,213.748,240.957,250.504,165.888,172.448,149.837,206.157,117.058,205.655,178.903,160.01,247.821,181.071,169.919,136.8,212.436,146.244,205.164,80.921,151.81,271.051,115.984,205.658,190.969,246.775,221.538,250.948,291.284,239.957,263.957,190.716,222.846,225.703,192.867,220.395,183.527,194.115,228.938,293.991,295.205,214.67,164.51,202.026,187.123,204.36,165.41,317.273,179.81,160.133
52.44,254.042,189.259,167.25,376.534,198.833,196.949,302.641,225.692,397.47,354.359,231.204,213.71,380.325,381.282,217.078,409.922,443.707,389.709,243.521,280.819,373.496,367.436,249.612,468.786,267.786,454.427,273.085,210.942,292.698,263.535,253.807,359.04,591.932,297.25,297.681,345.513,226.908,251.958,229.174,231.391,154.184,203.299,199.777,222.667,375.991,350.026,256.44,178.535,229.35,310.214,260.402,352.573,187.65,148.654,138.436,263.899,222.4,389.65,199.595,159.388,121.482,253.819,239.462,201.415,142.453,297.376,223.063,316.727,305.043,252.804,252.128,219.215,232.547,217.421,291.256,147.533,257.095,183.113,257.641,222.01,223.144,196.422,238.693,76.25,193.459,238.08,141.868,161.227,159.796,163.312,249.496,131.841,168.982,151.917,207.12,255.009,209.325,189.926,198.562,250.932,243.883,271.427,42.829,212.355,253.923,283.368,256.784,227.701,358.949,204.84,225.482,147.16,107.043,22.836,143.045,273.308,211.832,244.129,253.308,174.255,173.595,150.924,211.348,113.846,203.319,181.177,163.699,244.094,170.776,161.685,133.031,203.214,145.537,207.448,85.395,143.68,268.094,111.29,214.487,183.742,249.725,224.35,250.287,287.629,232.431,259.453,192.222,219.641,228.261,184.105,214.939,185.473,198.615,232.027,288.137,297.915,212.179,168.184,194.643,190.596,199.693,169.91,318.667,168.226,150.867
52.44,252.495,188.776,169.767,380.466,193,198.785,299.145,228.885,399.774,352.188,235.676,209.624,389.265,379.778,226.172,409.194,448.259,387.342,248.615,285.75,369.718,374.316,249.582,462.462,264.487,451.769,274.675,214.913,292.914,264.254,258.184,349.792,590.145,305.089,295.274,348.726,222.385,260.495,237.55,240.118,147.471,194.974,206.064,215.553,373.197,348.103,254.216,175.728,233.026,323.991,249.923,358.043,182.3,151.548,139.385,253.385,216.718,389.273,204.64,163.265,121.625,246.431,249.521,195.972,138.462,302.436,223.054,309.436,314.41,249.304,255.932,224.15,244.949,222.632,291.171,136.692,259.638,186.934,257.906,221.562,220.548,203.752,238.059,79.385,192.835,236.08,141.374,158.173,160.86,160.156,249.434,122.072,171.541,151.802,199.795,257.757,218.094,189.981,195.809,252.427,241.955,264.692,42.385,206.336,259.299,290.385,254.676,217.607,358.205,213.226,220.759,155.528,108.757,17.448,147.673,272.598,218.019,247.474,253.889,167.163,177.129,152.087,207.322,119.038,200.265,181.469,160.019,243.342,173.741,165.757,135.292,207.188,146.939,203,84.754,145.53,261.521,122.258,213.961,193.33,251.075,226.658,248.157,280.31,238.966,262.137,191.938,227.906,228.973,194.629,210.368,185.806,205.173,234.336,286.256,302.256,211.946,165.327,197.617,195.316,195.92,177.513,318.444,174.048,149.883
52.44,248.158,183.624,167.483,381.655,191.875,198.658,300.547,217.564,390.626,352.436,232.324,222.979,397.103,375.598,230.474,413.379,443.672,391.009,250.35,282.241,381.282,373.974,252.867,466.752,274.103,456.111,276.718,217.718,295.043,262.219,258.404,359.149,597.769,299.893,296.345,342.85,219.138,253.642,231.138,238.709,156.115,204.128,204.415,219.298,378.282,344.641,255.491,185.263,234.077,314.658,254.368,369.256,181.225,150.548,141.991,264.587,218.909,394.727,194.486,159.714,126.509,255.716,248.974,202.472,155.812,307.034,227.09,319.103,303.786,250.259,254.111,219.084,239.068,227.123,290.368,145.523,254.69,181.981,260.641,223.914,229.49,198.193,242.733,82.308,192.936,237.283,147.791,155.473,167.462,163.438,249.673,129.261,172.676,141.083,204.427,256.348,220.359,188.093,194.157,260.06,251.586,267.598,44.88,221.037,257.487,289.026,254.793,225.617,363.427,214.387,226.661,150.151,107.486,22.784,143.627,267.581,213.439,241.716,250.265,172.153,172.078,154.065,207.043,111.212,200.699,182.743,162.029,241.932,177.776,166.135,142.231,208.94,142.122,207.06,89.526,144.25,269.487,113.968,218.934,194.34,240.337,216.094,249.391,282.414,240.655,255.342,199.407,215.598,231.369,193.076,220.07,183.968,200.048,227.858,290.88,302.111,210.339,159.429,197.096,183.289,201.627,172.09,317.581,172.286,150.617
52.68,253.147,186.282,169.133,388.121,203.083,201.481,307.692,224.833,403.748,364.342,240.102,213.742,378.727,386.359,227.75,423.66,453.716,379.376,248.795,284.06,383.179,383.41,255.01,472.06,282.615,466.419,276.564,211.621,297.733,263.307,254.807,356.267,593.932,309.848,304.168,346.991,229.514,243.411,227.651,235.818,155.115,206.085,206.138,220.456,378.692,339,262.5,179.553,234.462,320.231,257.248,361.915,181.462,151.115,142.282,258.119,221.882,399.487,198.207,154.571,121.045,256.121,248.59,202.519,148.889,304.872,230.829,316.991,318.812,256.205,256.556,225.187,241.359,216.518,294.607,150.402,252.155,182.283,258.325,226.762,220.087,201.385,242.822,83.519,188.064,238.053,148.198,155.3,163.581,166.891,259.841,125.551,171.018,152.823,208.556,261.417,218.103,188.648,200.438,254.795,252.432,275.248,45.752,212.43,256.009,283.598,251.505,233.449,362.231,215.047,225.277,149.934,96.243,19.897,148.373,270.171,221.869,256.172,256.744,168.776,169.397,155.174,212.861,122.058,196.77,192.159,158.942,244.291,176.776,166.757,138.231,206.333,152.646,208.181,87.965,145.37,268.513,118.161,212.671,185.68,238.062,226.504,255.374,283.19,247.888,265.615,196.272,222.444,234.883,194.076,217.482,186.538,201.442,234.991,294.376,301.179,219.062,168.51,194.296,181.167,206.88,186.744,311.214,174.071,151.15
52.68,249.926,184.765,169.45,384.707,204.521,198.215,304.222,227.564,403.591,366.342,242.556,220.194,383.47,382.786,218.767,412.272,448.224,396.932,244.624,283.362,384.53,378.795,262.694,475.308,278.197,477.402,272.171,213.641,295.043,266.912,260.412,360.703,597.897,302.955,304.106,349.407,221.743,250.947,226.798,233.973,143.563,209.248,202.287,221.93,381.419,350.684,255.483,185.307,231.504,324.316,262.932,360.889,181.825,156.558,141.632,262.202,213.673,399.547,194.532,154.939,122.518,247.871,241.718,207.906,150.248,302.974,222.901,312.923,309.598,247.17,255.359,228.421,238.906,222.096,287.376,137.598,260.457,186.613,253.308,222.286,222.067,205.578,251.446,77.5,190.119,236.965,144.89,158.536,164.796,161.156,253.867,129.797,169.405,151.615,208.667,254.878,221.256,190.898,196.427,253.282,254.045,260.111,44.974,214.477,260.803,280.872,251.036,232.336,364.667,211.047,226.473,156.934,99.371,20.155,142.591,281.872,216.729,246.888,257.829,171.622,165.879,153.696,213.817,108.212,201.911,195.274,159.583,237.855,174.894,172.261,135.723,208.846,146.293,204.009,90.719,142.37,276.778,114.855,213.039,187.34,244.712,231.966,248.07,285.25,241.69,258.35,194.346,219.94,227.189,194.781,213.123,188.204,199.327,234.956,292.35,296.863,217.455,166.694,193.487,191.316,205.333,174.128,317.812,176.524,156.717
52.68,250.579,185.647,170.133,392.957,202.062,202.671,305.863,226.718,408.148,361.966,237.509,221.946,386.761,377.598,220.216,411.816,451.422,392.897,250.991,286.069,382.829,382.35,253.071,475.308,283.385,476.308,277.385,213.146,295.578,268,266.228,363.782,598.504,304.268,304.283,351.911,224.294,256.863,225.358,233.464,149.644,206.051,209.011,219.272,379.47,348.795,258.845,179.149,233.273,326.308,256.632,361.709,181.387,150.731,139.684,267.67,223.655,397.291,199.784,157.806,114.795,252.319,250.009,212.434,147.829,308.838,225.234,318.239,306.009,248.232,251.427,224.495,237.855,216.912,293.393,142.486,265.448,184.651,256.846,222.362,222.99,204.413,247.495,80.75,194.624,241.566,147.538,154.709,163.559,167.438,255.593,131.565,168.351,146.99,205.06,261.47,218.778,190.806,195.202,261.786,249.748,265.547,43.556,219.72,264,282.077,256.405,226.187,368.205,202.189,224.929,152.009,106.371,14.517,144.355,275.88,216.15,250.198,255.462,170.602,167.922,151.696,215.757,125.327,206.637,189.08,159.01,241.718,181.165,165.559,132.846,204.573,145.207,208.897,83.974,145.59,274.12,112.5,206.829,184.103,240.188,229.197,250.174,287.586,235.491,262.197,196.42,221.299,228.144,187.648,215.377,188.151,203.096,228.628,287.479,297.513,216.17,166.51,196.852,184.509,203.733,177.256,311.897,183.429,153.183
52.68,253,189.306,163.817,391.621,208.708,201.937,304.94,229.205,407.217,359.325,239.509,214.28,388.598,377.684,227.397,414.786,451.121,395.872,243.615,290.181,384.513,385.308,254.337,476.812,272.957,476.761,272.846,213.553,295.069,268.465,257.93,364.297,603.547,302.911,303.823,344.814,227.055,255.516,227.22,243.1,150.391,206.282,204.266,217.579,377.145,345.06,259.448,189.64,234.863,316.436,264.111,360.812,189.462,156.26,145.419,266.633,218.955,403.624,202.405,153.684,122.295,256.56,246.094,207.208,152.385,305.556,231.721,317.35,308.419,247.893,257.538,226.14,240.197,215.596,292.299,143.813,263.31,192.047,253.641,230.2,222.346,207.798,247.554,81.442,191.468,244.177,147.56,159.155,157.731,159.484,245.664,130.246,173.414,154.312,204.915,251.365,215.017,199.287,198.64,255.94,249.703,271.983,42.308,218.262,261.009,291.026,250.189,227.318,370.026,216.189,220.009,150.321,108.886,21.664,148.855,274.145,216.542,247.216,257.316,171.541,165.672,161.261,206.565,112.212,201.434,193,161.466,244.282,174.682,172.514,136.415,205.607,141.305,212.466,81.421,142.07,267.915,112.016,220.855,187.794,236.738,221.949,254.209,284.371,239,265.402,193.778,219.06,224.901,191.01,224.447,187.097,198.385,232.416,289.513,298.744,212.786,162.898,199.13,192.412,205.107,174.41,315.692,175.786,154.033
52.69,260.874,189.965,171.667,388.026,194.646,199.101,302.299,224.462,401.235,364.009,242.796,221.355,388.752,377.701,226.914,427.777,444.224,392.897,251.393,288.043,381.368,378.197,258.48,481.41,281.906,481.479,274.538,213.544,296.741,262.465,262.974,355.772,601.735,298.071,304.195,348.31,224.101,258.768,231.477,239.609,154.161,211.342,213.213,218.237,388.265,347.573,262.603,185.86,236.821,320.701,259.162,365.239,181.087,154.442,142.923,271.22,220.6,402.085,198.865,160.571,121.866,248.629,245.564,200.142,150.299,317.889,223.243,319.453,312.684,252.804,258.778,226.495,233.504,221.947,296.718,142.364,262.621,183.802,259.197,227.781,222.385,193.156,251.653,78.558,188.046,241.46,149.857,158.818,161.581,161.812,252.858,130.145,164.108,154.396,210.265,261.357,219.342,189.796,197.955,252.504,253.162,269.641,43.137,227.579,258.265,290.214,239.252,237.103,373.479,214.557,226.446,150.481,109.829,18.948,151.945,273.641,221.206,252.629,257.915,174.684,178.69,146.63,213.139,120,205.469,184.973,160.33,245.214,177.753,169.613,146.215,213.735,148.195,214.422,85.789,146.49,272.769,112.419,217.776,185.464,249.238,231.368,255.209,284.414,236.259,260.137,191.778,221.949,226.676,190.552,217.605,191.247,207.481,228.044,285.949,297.325,214.821,172.959,192.843,191.044,202.987,175.795,319.974,176.786,143.717
52.93,253.2,186.659,164.917,401.733,215.312,200.481,307.727,241.731,402.322,372.333,233.324,213.247,388.812,388.162,222.681,422.379,461.716,387.402,251.462,289.121,393.735,392.846,254.061,489.145,285.709,490.538,275.803,213.786,303.345,261.904,265.36,367.455,603.487,310.973,311.664,358.761,226.514,257.6,230.321,234.791,152.931,205.12,203.053,222.342,380.479,348.162,251.422,184.193,237.162,315.419,266.632,372.872,174.95,153.51,140.974,267.44,225.691,406.385,197.423,162.724,124.527,246.466,244.427,203.509,142.359,309.521,228.09,314.701,323.248,253.759,255.316,231.14,242.068,225.675,295.709,141.336,260.983,186.557,256.556,222.171,221.837,195.514,252.931,74.154,194.725,237.15,154.549,152.564,161.903,161.188,255.159,135.696,170.459,154.802,206.453,259.617,222.556,193.343,194.955,253.419,249.892,275.923,44.291,220.019,256.359,288.709,249.468,235.888,373.778,216.745,227.33,155.349,107.257,18.776,141.991,273.684,218.402,247.966,248.863,174.918,171.638,151.457,213.391,114.654,205.752,195.681,161.165,236.154,180.906,171.189,135.554,213.41,144.573,216.034,88.026,152.99,273.248,117.29,209.658,194.216,255.163,225.282,257.113,280.638,242.621,273.504,188,225.137,230.396,191.505,217.746,185.097,210.202,230.752,288.556,302.607,204.455,172.531,202.748,188.421,205.533,182.038,320.103,182.226,152.183
52.93,252.368,184.518,162.033,397.319,210.583,201.228,304.598,240.667,407.391,374.504,237.685,210.613,387.991,371.709,225.612,423.204,460.284,401.718,241.556,279.259,394.077,393.966,254.041,486.479,284.402,492.812,279.838,211.65,302.569,257.123,256.632,363.149,609.761,302.536,309.796,353.823,225.156,261.505,233.092,235.982,152.057,206.419,206.085,224.956,383,344.59,256.69,191.544,228.872,319.205,267.889,364.538,185.137,153.01,143.017,271.734,225.473,405.88,201.613,158.908,123.375,247.543,241.744,204.821,142.803,299.949,228.126,316.709,314.658,248.054,252.197,227.103,242.419,224.272,293.915,146.028,261.181,193.075,263.556,230.505,225.635,202,252.218,78.173,185.11,233,153.44,154.482,173.312,158.797,254.655,124.217,171.333,148.688,201.829,255.383,221.068,197.111,203.562,260.051,247.324,267.222,45.333,221.458,256.12,285.12,243.099,230.636,382.59,219.085,227,150.472,105.6,19.845,143.918,279.957,213.935,251.181,250.581,170.541,175.974,154.978,206.67,102.615,197.858,198.31,157.408,241.308,171.188,165.748,145.892,208.444,148.683,209.345,87.281,149.31,267.761,114.29,215.461,192.443,255.35,219.581,258.765,285.672,236.948,262.855,195.778,226.103,234.793,190.81,219.219,191.796,203.144,230.752,287.282,301.462,209.786,170.898,191.791,183.167,209.72,177.526,325.718,181.167,154.3
