FluorCam7 Kinetics Export File
-----------------------------------
[us]	[°C]	Av6.1	Av4.2	Av1.2	Av6.3	Av3.1	Av2.1	Av4.1	Av6.2	Av7.2	Av4.3	Av5.1	Ad2.1	Av1.1	Ad7.1	Ad3.2	Av1.3	Ad7.3	Ad1.1	Av7.1	Ad3.1	Ad7.2	Av7.3	Ad3.3	Ad5.1	Av5.2	Av3.2	Av2.2	Ad2.2	Ad1.2	Ad5.2	Ad5.3	Ad4.3	Ad1.3	Ad4.2	Ad2.3	Ad4.1	Av2.3	Ad6.3	Av3.3	Ad6.2	Av5.3	Ad6.1
3240060000	60.83	248.954	275.872	363.755	302.421	516.675	616.376	380.862	377.860	305.299	599.991	417.650	630.786	303.413	243.904	255.709	461.725	344.155	422.889	328.865	344.102	253.473	397.379	499.564	375.208	265.701	587.154	465.261	391.231	378.179	355.018	477.282	395.187	388.137	424.667	426.179	246.374	485.103	269.557	382.299	413.771	431.000	350.651
3240100000	60.83	250.425	275.034	351.543	305.026	525.615	631.692	376.940	376.658	310.812	593.308	412.145	626.650	307.500	243.606	259.051	457.798	337.355	434.786	339.126	351.765	256.741	402.009	511.547	373.415	266.778	588.009	465.090	394.265	382.632	361.902	483.299	398.495	384.974	417.798	429.350	249.869	494.534	274.509	387.983	427.781	427.673	344.761
3240140000	60.83	256.149	273.615	358.660	299.702	513.504	621.650	384.862	380.237	309.795	597.735	423.915	639.829	304.962	246.183	257.368	462.055	349.436	436.744	331.396	347.571	252.062	400.853	507.718	372.000	264.231	593.316	453.586	396.094	377.291	366.196	483.838	400.981	382.128	417.035	420.504	246.533	497.397	271.689	376.128	415.343	421.029	351.982
3240180000	60.83	254.747	276.009	360.309	297.895	510.957	629.120	383.845	370.430	303.342	595.932	418.350	626.820	315.000	242.654	251.932	465.110	346.709	434.462	337.640	341.224	258.170	406.586	503.128	373.481	272.265	586.111	461.874	397.624	379.179	369.375	475.462	398.196	399.273	419.386	423.325	245.308	488.698	259.660	382.188	430.495	419.010	355.119
3270020000	61.07	256.724	273.786	367.511	310.342	512.880	625.137	390.569	372.851	305.906	587.487	419.769	659.000	306.325	256.837	255.171	461.174	332.555	442.932	333.036	355.827	260.554	414.293	516.829	374.726	261.607	587.504	462.423	412.188	391.718	368.911	476.444	397.262	379.060	439.018	416.547	248.140	493.466	277.585	374.855	426.190	426.750	345.303
3270060000	61.07	257.517	267.957	361.532	298.737	508.727	615.880	381.388	381.351	303.735	589.974	411.598	652.017	313.688	247.019	255.598	458.541	334.645	438.538	330.216	349.888	264.268	408.776	513.444	375.594	260.470	584.479	448.126	408.239	384.538	366.312	475.752	407.981	379.727	433.465	409.872	253.252	485.603	269.434	376.479	425.381	412.144	348.486
3270100000	61.07	259.172	263.034	359.745	305.579	514.692	608.410	388.966	385.763	299.821	589.872	421.598	640.863	301.625	249.510	244.863	464.413	331.709	437.239	332.937	363.786	259.179	416.741	514.419	377.236	267.889	577.991	451.757	398.803	391.214	366.321	479.120	399.860	391.359	432.772	412.803	254.224	490.578	273.170	379.128	418.086	422.135	350.963
3270140000	61.07	247.908	270.855	360.394	302.588	516.068	620.897	395.078	374.158	312.222	591.427	409.179	658.838	307.812	251.577	253.906	456.908	339.391	438.727	334.955	345.816	253.420	406.181	507.470	377.981	266.308	583.684	457.667	411.821	387.786	372.946	478.863	396.654	382.137	427.605	413.718	255.364	488.233	275.632	379.487	420.952	424.519	342.312
3270180000	61.07	253.770	270.778	353.734	296.377	514.162	610.538	384.190	380.202	304.573	587.453	412.462	642.487	309.237	251.962	253.786	462.202	325.773	432.462	329.387	351.388	260.634	411.474	508.906	365.830	259.658	591.769	456.477	410.462	392.496	365.812	475.872	402.907	387.060	432.237	422.470	258.187	486.569	273.925	381.752	427.581	421.125	344.615
3300020000	61.32	265.115	269.650	367.149	300.895	517.282	608.863	402.034	378.114	304.368	584.633	416.769	665.641	325.788	263.856	259.974	461.514	344.482	439.162	347.387	358.735	262.955	412.034	520.641	380.368	268.650	588.333	443.523	420.248	402.444	379.277	474.932	389.981	374.256	439.561	413.111	265.271	493.009	270.009	379.171	429.219	429.788	349.000
3300060000	61.32	265.954	262.718	362.691	295.939	510.949	598.393	391.198	378.570	301.009	585.752	419.641	657.248	308.575	261.067	250.530	464.560	346.500	438.120	337.964	356.306	262.804	417.690	505.769	373.066	266.248	582.786	445.631	422.932	395.855	376.232	471.880	396.421	384.838	447.395	416.504	261.346	489.379	279.340	373.368	419.848	421.538	348.349
3300100000	61.32	265.655	262.846	363.479	299.684	512.949	603.256	396.552	387.228	301.316	573.120	418.368	655.846	327.475	248.154	257.068	465.110	343.218	428.615	328.486	367.439	261.125	418.422	511.590	369.670	268.991	574.128	450.946	415.838	396.026	382.679	473.299	391.458	379.154	445.474	412.444	251.981	488.500	283.774	381.470	413.190	422.298	353.211
3300140000	61.32	263.609	262.718	360.702	294.044	508.949	596.957	400.612	385.702	295.179	589.692	427.308	658.650	323.900	260.692	251.453	462.624	344.045	433.735	328.216	367.276	263.607	420.629	516.633	366.208	271.564	576.675	443.721	418.222	404.376	374.143	474.026	398.112	372.273	434.596	406.786	258.879	482.638	281.434	377.145	413.790	428.990	341.165
3300180000	61.32	256.057	263.889	367.617	293.500	513.624	599.590	395.569	384.430	295.547	573.085	412.043	668.111	318.612	257.808	253.137	457.202	338.318	431.872	317.315	366.061	264.277	415.862	515.906	372.509	271.368	578.214	445.793	422.923	402.205	378.643	475.778	401.009	380.923	444.167	406.915	259.196	496.845	284.330	379.342	413.819	420.269	346.312
3330020000	61.56	265.966	260.410	367.309	289.789	515.145	597.145	417.897	391.807	306.590	583.496	415.650	673.761	321.562	261.240	250.496	473.000	339.064	442.692	330.045	373.071	260.393	427.371	511.256	366.264	269.077	543.641	439.270	428.239	414.017	382.420	476.615	391.477	377.214	457.079	404.966	267.561	490.371	288.217	379.795	414.467	424.933	350.633
3330060000	61.56	262.115	259.342	359.511	298.482	517.325	591.983	406.621	390.184	304.128	572.333	410.966	668.180	327.962	266.827	251.906	474.165	343.536	442.530	337.847	373.735	259.438	414.052	510.265	359.443	264.419	535.367	442.261	425.573	407.342	383.009	468.573	391.467	373.915	453.544	414.547	270.748	481.759	287.613	388.427	411.705	423.558	349.202
3330100000	61.56	265.207	258.863	361.926	294.018	513.504	589.120	410.172	395.886	306.752	564.778	413.983	678.846	326.112	259.404	244.291	467.505	334.509	437.607	331.919	369.143	266.759	422.759	522.188	365.160	271.171	536.350	442.892	439.504	406.915	382.732	470.966	400.467	376.487	448.895	410.291	265.028	484.009	286.557	377.547	421.305	423.231	350.734
3330140000	61.56	263.333	254.538	360.043	300.263	510.761	581.154	410.905	378.947	304.239	567.197	412.470	667.820	321.763	258.442	247.222	466.688	335.455	435.385	334.459	372.367	263.804	417.957	523.624	363.774	271.214	535.231	437.604	435.923	408.581	377.250	470.068	396.374	369.897	455.474	414.735	269.308	483.974	278.321	375.299	416.381	430.942	344.954
3330180000	61.56	262.828	260.231	360.819	302.026	514.650	584.564	402.267	388.509	308.915	576.650	417.496	672.462	322.350	262.337	250.410	476.835	340.145	444.564	331.955	372.673	262.411	423.776	521.162	358.547	268.923	541.709	437.063	425.197	413.145	391.571	467.265	399.710	375.650	456.333	398.932	262.290	487.638	278.755	374.145	406.676	422.288	349.771
3360020000	61.79	259.655	260.085	355.947	295.912	517.820	583.983	416.759	394.877	311.162	563.453	414.974	691.889	316.575	268.596	255.188	480.697	339.209	438.752	338.459	381.735	264.232	422.276	522.829	369.009	268.462	557.402	425.874	448.846	425.624	390.536	473.607	401.159	362.444	467.158	413.915	273.935	483.440	302.340	375.316	404.762	433.971	340.771
3360060000	61.79	263.149	257.051	357.394	293.158	510.034	592.197	418.552	393.351	297.957	565.470	414.427	676.504	321.112	257.087	249.727	484.890	340.536	433.316	330.234	373.092	263.339	417.147	515.564	370.500	268.188	550.504	423.721	441.462	416.752	400.411	473.744	398.280	365.983	452.728	400.957	276.561	483.379	291.406	380.598	407.381	432.038	351.835
3360100000	61.79	262.172	251.538	351.191	290.772	513.231	587.410	421.914	389.149	311.786	568.470	416.855	680.068	316.625	265.673	249.658	486.083	332.636	445.778	333.468	369.214	262.286	425.000	515.239	360.453	271.103	548.923	427.649	440.949	419.829	394.527	476.786	391.290	362.632	460.184	397.889	266.019	483.060	288.009	376.556	409.038	421.067	347.514
3360140000	61.79	258.874	253.658	358.723	297.307	514.385	579.564	419.284	397.412	312.538	560.949	422.727	672.957	324.025	272.221	249.513	481.743	341.618	438.368	323.486	378.153	264.857	428.190	525.128	362.566	269.538	555.043	423.207	434.299	424.795	390.295	473.419	398.243	367.162	465.272	399.889	267.299	481.845	289.340	374.444	425.543	427.288	348.587
3360180000	61.79	258.241	259.957	356.234	290.447	515.803	578.231	412.000	395.693	300.684	556.513	414.735	673.658	323.263	263.923	248.573	485.018	337.855	440.111	336.108	374.133	262.277	426.112	528.974	368.217	279.231	554.846	431.387	431.795	415.974	400.393	470.667	400.075	362.103	466.412	398.821	267.579	482.491	293.585	383.590	411.286	425.856	345.835
3390020000	62.02	261.368	252.966	349.223	291.219	514.590	590.256	424.793	397.526	307.393	555.197	410.795	689.991	321.438	276.038	248.453	503.569	339.155	438.735	334.766	379.031	264.982	433.724	522.444	359.774	285.889	548.692	427.748	450.128	429.846	390.429	480.880	397.009	364.077	470.456	409.838	276.710	478.526	305.557	384.590	406.124	439.471	350.110
3390060000	62.02	256.379	250.684	353.500	284.254	512.820	590.624	420.121	388.658	310.256	564.205	416.915	687.573	326.275	269.019	243.923	499.817	329.282	444.154	343.198	380.102	259.125	429.905	523.949	358.509	276.282	553.735	427.865	453.453	434.385	392.616	470.214	395.084	359.325	471.535	402.120	269.879	484.259	306.792	379.701	414.419	436.654	346.431
3390100000	62.02	265.793	251.111	356.117	297.535	515.222	596.692	420.474	392.526	309.205	556.949	420.145	681.137	318.538	271.606	237.299	499.587	340.055	435.017	336.523	384.990	254.089	431.552	523.222	357.802	276.889	543.564	433.847	452.273	437.573	395.670	472.368	393.991	361.846	470.728	403.308	280.720	472.698	294.934	384.120	411.410	428.212	340.275
3390140000	62.02	266.874	247.325	349.947	290.667	510.863	584.393	422.655	399.219	305.402	559.222	415.735	681.709	324.175	271.837	244.487	494.000	344.291	436.855	331.225	376.316	263.080	429.793	527.350	357.264	275.838	545.675	422.018	444.462	435.846	401.955	470.812	399.355	362.752	474.193	400.265	267.486	480.974	310.217	373.350	412.105	432.500	344.761
3390180000	62.03	261.448	243.359	350.330	289.868	503.906	581.248	418.405	395.588	308.650	552.009	407.675	689.197	320.100	275.548	244.265	496.404	336.591	443.504	337.072	379.306	257.536	421.905	519.051	361.698	277.821	552.727	424.838	442.709	442.282	396.304	474.966	390.813	356.744	467.570	401.427	273.178	486.509	302.057	368.803	402.819	422.058	347.110
3420020000	62.26	264.966	247.556	367.511	289.640	502.077	592.692	430.569	388.833	302.598	548.222	406.043	701.017	322.663	273.981	241.291	515.725	339.364	447.786	335.018	393.143	270.491	425.905	527.598	362.057	273.650	551.222	422.027	458.291	453.376	405.384	481.051	414.542	362.641	484.684	392.120	281.299	481.940	312.340	378.060	410.048	438.077	332.853
3420060000	62.26	254.908	245.727	360.957	289.491	502.650	588.573	431.267	384.342	308.120	534.359	398.974	700.547	331.975	272.740	245.043	508.505	329.818	443.897	337.685	382.265	264.027	438.336	518.299	356.009	276.342	546.615	421.468	456.915	451.410	402.464	477.308	400.692	351.795	476.035	394.795	276.178	482.422	316.953	374.590	406.352	426.615	344.000
3420100000	62.26	257.920	246.410	360.617	292.018	506.521	582.068	423.500	379.088	310.897	544.521	408.863	705.838	330.388	272.096	241.205	513.532	334.982	445.897	333.514	380.235	259.688	428.276	527.735	355.038	272.573	551.684	423.135	456.128	451.111	407.375	479.949	400.467	356.897	476.368	402.239	275.579	472.603	312.566	371.009	405.810	439.010	331.101
3420140000	62.26	266.759	247.171	360.330	289.640	501.675	590.573	428.155	388.053	309.957	550.598	416.538	702.103	324.300	276.702	246.265	517.321	335.818	446.598	334.450	389.561	262.054	437.655	516.897	354.802	271.581	538.718	418.613	459.316	450.470	404.241	483.017	397.729	360.615	480.526	396.376	277.738	476.190	306.349	373.564	401.838	439.077	343.927
3420180000	62.27	263.310	246.333	364.223	284.018	503.393	581.342	430.957	388.693	305.487	537.727	405.547	689.436	330.587	274.798	238.838	517.541	333.227	445.966	337.495	385.694	262.696	433.552	520.487	362.000	269.590	550.145	423.252	461.496	443.752	408.411	477.692	397.944	362.872	478.175	393.496	282.346	490.034	310.868	380.863	402.619	435.144	340.541
3450020000	62.50	271.092	250.205	359.000	276.026	507.068	577.829	426.009	394.123	307.530	536.154	409.393	710.291	321.362	277.587	238.735	539.532	346.873	447.974	342.459	403.000	271.438	423.422	525.820	359.557	279.273	555.940	423.342	454.231	464.154	417.348	486.701	405.252	343.179	481.035	397.598	280.551	471.233	321.094	382.812	404.095	445.154	337.294
3450060000	62.50	258.713	244.581	360.787	277.263	504.718	573.077	429.621	389.351	309.795	534.188	404.145	704.906	331.263	276.673	243.188	527.009	338.291	438.983	336.495	400.122	269.455	429.293	529.581	347.642	283.419	540.009	408.775	464.359	469.094	416.420	483.402	407.981	352.915	489.246	396.333	279.280	473.129	316.679	368.709	402.714	441.971	336.881
3450100000	62.50	258.690	248.034	362.128	283.974	505.966	586.094	427.690	390.105	307.043	541.846	412.111	704.496	329.500	278.365	239.214	523.422	338.536	441.085	336.586	387.112	273.393	424.069	517.641	351.283	277.598	545.692	420.775	465.060	459.966	411.348	483.846	400.168	340.889	477.570	393.009	276.364	475.078	317.934	382.521	395.686	443.000	336.927
3450140000	62.51	264.874	239.043	372.319	290.737	508.222	589.846	429.405	395.877	305.556	542.410	415.077	706.385	331.925	278.365	244.154	531.266	338.055	447.761	339.009	387.745	269.268	418.629	524.778	339.311	283.974	545.957	423.036	473.222	464.222	417.062	483.094	408.542	347.179	486.825	397.556	285.720	481.612	314.858	380.179	398.457	440.942	340.844
3450180000	62.51	259.080	241.350	357.372	279.579	506.137	582.735	422.293	386.640	306.855	536.949	405.120	704.111	336.775	270.837	240.889	534.376	330.618	448.308	340.090	382.510	277.321	433.509	509.137	352.009	280.504	544.744	417.577	468.009	465.368	419.580	484.786	402.701	342.709	480.991	395.308	278.757	472.216	316.113	375.068	398.210	440.750	345.706
3480020000	62.75	267.977	240.479	354.128	276.149	511.718	577.658	426.948	388.140	308.957	523.060	370.171	720.214	330.938	279.702	238.291	551.275	338.100	448.521	337.117	398.510	285.536	435.026	522.128	345.877	279.496	546.598	426.234	470.547	490.017	426.545	496.641	411.720	338.863	489.386	392.667	290.832	471.009	335.462	384.761	392.181	448.288	340.917
3480060000	62.75	264.287	243.598	357.298	277.184	501.966	580.897	431.155	387.825	307.009	518.966	385.829	709.231	323.350	281.846	238.068	541.422	335.473	443.333	336.595	396.296	281.250	427.284	515.154	341.679	279.291	546.692	413.793	469.453	486.701	414.366	488.222	412.449	338.256	482.211	391.299	280.206	476.750	322.075	387.171	389.552	444.875	335.119
3480100000	62.75	259.333	242.564	357.394	276.342	502.991	572.009	428.466	381.947	310.419	524.436	376.615	721.812	322.938	278.346	242.821	539.697	332.355	448.521	344.225	390.367	280.589	426.233	516.350	342.462	286.111	540.974	415.829	467.786	479.547	419.473	493.496	404.757	330.581	489.237	395.769	279.636	479.509	327.585	379.897	400.286	442.221	337.670
3480140000	62.75	263.138	237.829	357.798	276.342	501.607	575.581	431.310	384.316	303.761	523.727	382.872	716.889	332.188	281.500	241.564	540.972	343.500	441.829	335.919	386.990	277.071	422.138	523.923	334.887	276.906	546.128	415.676	470.239	489.154	421.929	487.068	397.318	337.402	494.711	394.385	279.028	471.810	324.283	377.675	385.914	439.635	329.716
3480180000	62.75	254.333	238.333	352.564	277.000	504.795	569.265	428.328	383.105	302.085	524.812	377.803	717.350	327.987	278.212	242.427	540.394	339.927	442.940	333.054	393.224	283.384	425.983	521.744	335.491	281.299	545.376	415.414	472.282	474.556	425.509	489.855	414.607	340.889	486.754	394.487	285.318	469.828	323.019	384.769	392.571	444.587	332.661
3510020000	62.99	265.012	234.427	367.628	279.184	506.581	579.735	443.414	380.079	307.923	528.034	384.051	740.769	334.675	285.673	236.915	558.459	340.700	447.393	355.180	398.622	280.348	432.750	522.709	340.453	280.051	538.727	414.676	477.188	492.752	424.777	497.949	409.449	351.179	500.447	393.658	282.645	472.526	337.208	391.017	394.762	452.240	335.936
3510060000	62.99	258.414	235.103	366.436	268.974	501.350	565.453	428.724	379.491	306.513	517.128	380.838	725.111	330.987	284.702	244.701	552.523	335.900	439.778	338.505	398.541	280.973	430.931	526.974	333.953	286.410	538.709	417.712	472.735	497.197	432.732	487.530	422.093	350.821	489.018	390.359	278.150	470.879	333.755	393.897	379.600	446.029	338.000
3510100000	62.99	259.874	238.872	363.436	271.561	512.479	578.667	429.457	389.263	305.496	518.367	379.590	727.573	323.200	285.481	232.487	562.899	330.036	451.291	335.117	394.571	278.036	420.784	511.855	331.858	275.521	543.402	407.883	470.650	488.470	424.545	494.718	413.121	346.077	491.158	392.769	277.607	474.621	325.085	391.436	389.095	435.971	333.982
3510140000	62.99	260.724	240.197	362.383	274.325	502.624	573.487	432.724	385.070	300.957	520.863	382.248	729.385	339.275	277.279	233.299	561.982	343.136	436.043	339.757	396.765	281.518	427.034	518.077	341.396	283.051	542.983	416.802	478.538	488.556	418.991	489.735	416.860	349.462	493.123	389.179	277.570	467.750	339.566	389.735	389.010	446.596	340.633
3510180000	62.99	257.770	237.051	352.702	281.605	495.060	572.436	433.707	385.763	301.812	522.385	387.393	732.846	331.500	282.115	233.803	553.752	332.709	445.368	330.342	395.061	283.893	428.707	520.513	331.406	282.991	541.162	417.441	474.872	494.214	420.750	492.487	409.393	345.872	494.053	397.453	277.262	479.388	333.802	389.496	383.533	448.942	332.505
3540020000	63.23	262.069	231.120	358.574	275.596	499.949	570.607	441.448	378.544	312.991	505.350	375.821	754.009	331.062	292.481	233.350	573.147	343.064	443.291	344.045	398.194	287.036	433.845	515.171	332.934	285.821	537.034	420.847	490.838	502.299	422.188	498.009	409.355	374.291	504.868	399.393	283.411	481.448	341.057	403.419	383.581	451.558	325.431
3540060000	63.23	259.563	228.222	363.383	274.904	495.359	571.633	442.905	378.263	311.273	512.940	376.419	740.957	332.175	282.962	226.778	570.257	336.500	444.769	338.658	391.102	275.018	417.121	516.385	323.557	284.855	537.034	415.045	478.402	497.718	421.705	490.103	413.486	380.521	504.149	391.504	278.290	462.655	337.594	404.162	388.676	442.904	341.615
